id	team	sensor	mac	temp	humidity	aqi	tvoc	eco2	created_at	lat	lon	sender	rssi	timestamp
2363	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.15	29.92	1	3	400	2026-04-25 00:11:06.184028	36.629646666666666	127.45662333333333	33f722a5daecc55f	-97	1777075864
2364	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	22.83	35.86	2	180	668	2026-04-25 00:11:06.973729	36.62965166666667	127.45661166666666	33f722a5daecc55f	-92	1777075865
2365	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.88	33.83	2	83	520	2026-04-25 00:11:07.784143	36.62965666666666	127.45660000000001	33f722a5daecc55f	-101	1777075867
2366	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	22.93	35.71	2	169	654	2026-04-25 00:11:09.721839	36.62966333333333	127.45658833333333	33f722a5daecc55f	-95	1777075869
2367	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.86	33.89	2	106	559	2026-04-25 00:11:11.109050	36.629673333333336	127.45657333333332	33f722a5daecc55f	-97	1777075869
2368	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	22.95	35.58	2	152	630	2026-04-25 00:11:12.994014	36.62967833333333	127.45655333333335	33f722a5daecc55f	-89	1777075871
2369	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.85	33.86	2	89	530	2026-04-25 00:11:13.049468	36.62967833333333	127.45655333333335	33f722a5daecc55f	-99	1777075871
2370	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23	35.45	2	173	658	2026-04-25 00:11:13.717522	36.62968333333333	127.45654166666667	33f722a5daecc55f	-90	1777075873
2371	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.02	35.34	2	165	647	2026-04-25 00:11:15.716889	36.629695	127.45651500000001	33f722a5daecc55f	-88	1777075875
2372	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.81	33.85	2	86	525	2026-04-25 00:11:17.058836	36.62970166666666	127.45650333333333	33f722a5daecc55f	-96	1777075875
2373	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.06	35.32	2	167	650	2026-04-25 00:11:17.714174	36.62971	127.45649666666668	33f722a5daecc55f	-87	1777075877
2374	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.69	33.86	2	75	506	2026-04-25 00:11:19.822450	36.62972833333333	127.45647833333332	33f722a5daecc55f	-96	1777075879
2375	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.08	35.31	2	163	644	2026-04-25 00:11:21.003848	36.62972833333333	127.45647833333332	33f722a5daecc55f	-82	1777075879
2376	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.06	35.28	2	175	661	2026-04-25 00:11:21.704159	36.629736666666666	127.45646166666666	33f722a5daecc55f	-78	1777075881
2377	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.66	34.05	2	73	501	2026-04-25 00:11:23.074213	36.629745	127.45645	33f722a5daecc55f	-97	1777075881
2378	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.66	34.12	2	83	520	2026-04-25 00:11:25.089861	36.629758333333335	127.45642666666666	33f722a5daecc55f	-97	1777075883
2379	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.09	35.33	2	183	672	2026-04-25 00:11:25.729545	36.62976333333334	127.45641333333333	33f722a5daecc55f	-95	1777075885
2380	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.12	35.35	2	191	682	2026-04-25 00:11:27.699059	36.62977166666667	127.45639333333332	33f722a5daecc55f	-84	1777075887
2381	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.21	29.91	1	6	400	2026-04-25 00:11:28.224058	36.62977166666667	127.45639333333332	33f722a5daecc55f	-94	1777075886
2382	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.17	35.29	2	180	667	2026-04-25 00:11:29.755869	36.62978333333333	127.456375	33f722a5daecc55f	-84	1777075889
2383	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.18	35.14	2	189	679	2026-04-25 00:11:31.731533	36.62979166666666	127.45635333333333	33f722a5daecc55f	-73	1777075891
2384	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.14	35.15	2	186	676	2026-04-25 00:11:33.833419	36.62979666666667	127.45632666666667	33f722a5daecc55f	-70	1777075893
2385	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.73	34.2	2	89	530	2026-04-25 00:11:33.843843	36.62979666666667	127.45632666666667	33f722a5daecc55f	-97	1777075893
2386	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.28	29.89	1	14	400	2026-04-25 00:11:34.984922	36.62979666666667	127.45631166666665	33f722a5daecc55f	-97	1777075894
2387	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.2	35.14	2	199	692	2026-04-25 00:11:35.759116	36.62979666666667	127.45629833333332	33f722a5daecc55f	-68	1777075895
2388	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.27	35.08	2	195	687	2026-04-25 00:11:37.734047	36.629805000000005	127.45627	33f722a5daecc55f	-96	1777075897
2389	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.29	29.71	1	9	400	2026-04-25 00:11:38.968921	36.62981333333333	127.45625833333334	33f722a5daecc55f	-95	1777075898
2390	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.24	34.89	2	188	679	2026-04-25 00:11:39.728728	36.629823333333334	127.45624833333335	33f722a5daecc55f	-95	1777075899
2391	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.18	34.77	2	214	710	2026-04-25 00:11:41.729216	36.629845	127.45622999999999	33f722a5daecc55f	-96	1777075901
2392	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.26	29.59	1	12	400	2026-04-25 00:11:44.239229	36.629866666666665	127.45621333333332	33f722a5daecc55f	-88	1777075902
2393	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.17	34.77	2	206	700	2026-04-25 00:11:45.024126	36.62987333333333	127.45620500000001	33f722a5daecc55f	-89	1777075903
2394	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.19	35.04	3	221	718	2026-04-25 00:11:47.054026	36.629888333333334	127.45618666666665	33f722a5daecc55f	-87	1777075905
2395	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.21	35.13	3	230	730	2026-04-25 00:11:49.028886	36.62990333333333	127.45616166666666	33f722a5daecc55f	-96	1777075907
2396	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.21	35.13	2	208	703	2026-04-25 00:11:51.033835	36.62991833333333	127.45613999999999	33f722a5daecc55f	-91	1777075909
2397	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.25	35	2	217	714	2026-04-25 00:11:51.759153	36.62992666666666	127.45612833333334	33f722a5daecc55f	-88	1777075911
2398	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.33	29.4	1	19	400	2026-04-25 00:11:52.239369	36.62992666666666	127.45612833333334	33f722a5daecc55f	-94	1777075910
2399	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.71	34.03	2	77	509	2026-04-25 00:11:53.833880	36.629938333333335	127.45610666666668	33f722a5daecc55f	-103	1777075913
2400	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.32	29.34	1	11	400	2026-04-25 00:11:54.264553	36.629938333333335	127.45610666666668	33f722a5daecc55f	-90	1777075912
2401	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.26	34.87	3	224	722	2026-04-25 00:11:55.766770	36.62995166666666	127.45608666666666	33f722a5daecc55f	-89	1777075915
2402	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.35	29.27	1	16	400	2026-04-25 00:11:58.285435	36.629956666666665	127.45607666666668	33f722a5daecc55f	-84	1777075916
2403	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.34	29.22	1	23	400	2026-04-25 00:11:58.974123	36.629965	127.45605833333333	33f722a5daecc55f	-85	1777075918
2404	team 1	opensrc_team2	B8:27:EB:D3:40:06	24.41	34.28	2	75	505	2026-04-25 00:12:01.834169	36.629983333333335	127.45602	33f722a5daecc55f	-96	1777075921
2405	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.35	29.25	1	7	400	2026-04-25 00:12:02.264279	36.629983333333335	127.45602	33f722a5daecc55f	-79	1777075920
2406	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.36	29.24	1	10	400	2026-04-25 00:12:03.010325	36.62998666666667	127.45600833333334	33f722a5daecc55f	-84	1777075922
2407	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.38	34.61	3	248	749	2026-04-25 00:12:05.038646	36.62999666666666	127.45598666666667	33f722a5daecc55f	-99	1777075923
2408	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.38	34.55	3	227	726	2026-04-25 00:12:07.044206	36.63001166666666	127.45596166666668	33f722a5daecc55f	-99	1777075925
2409	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.35	29.19	1	21	400	2026-04-25 00:12:08.259061	36.63001833333333	127.45594833333334	33f722a5daecc55f	-84	1777075926
2410	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.41	34.44	3	247	748	2026-04-25 00:12:11.039158	36.630035	127.45591333333331	33f722a5daecc55f	-96	1777075929
2411	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.41	34.41	3	246	747	2026-04-25 00:12:11.779009	36.630035	127.45591333333331	33f722a5daecc55f	-98	1777075931
2412	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.38	29.12	1	22	400	2026-04-25 00:12:14.279057	36.63004333333333	127.45589333333334	33f722a5daecc55f	-81	1777075932
2413	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.37	29.1	1	19	400	2026-04-25 00:12:16.264073	36.63006166666666	127.45586833333333	33f722a5daecc55f	-80	1777075934
2414	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.38	29.11	1	41	438	2026-04-25 00:12:17.039218	36.63007	127.45586166666665	33f722a5daecc55f	-89	1777075936
2415	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.26	34.28	3	255	757	2026-04-25 00:12:17.805325	36.63008	127.45585166666666	33f722a5daecc55f	-93	1777075937
2416	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.36	29.09	1	20	400	2026-04-25 00:12:18.984572	36.630085	127.45584	33f722a5daecc55f	-87	1777075938
2417	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.37	29.09	1	29	411	2026-04-25 00:12:21.014582	36.63009666666667	127.45581833333333	33f722a5daecc55f	-85	1777075940
2418	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.21	34.61	3	260	762	2026-04-25 00:12:27.784628	36.630138333333335	127.45575500000001	33f722a5daecc55f	-101	1777075947
2419	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.38	28.93	1	37	430	2026-04-25 00:12:33.008393	36.630160000000004	127.455715	33f722a5daecc55f	-88	1777075952
2420	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.41	28.91	1	32	419	2026-04-25 00:12:34.996201	36.63017333333333	127.45568999999999	33f722a5daecc55f	-97	1777075954
2421	team 1	opensrc_team2	B8:27:EB:D3:40:06	23.51	35.6	2	95	541	2026-04-25 00:12:35.138463	36.63017333333333	127.45568999999999	33f722a5daecc55f	-100	1777075953
2422	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.41	28.93	1	22	400	2026-04-25 00:12:37.201188	36.630183333333335	127.45566666666667	33f722a5daecc55f	-100	1777075956
2423	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.4	28.91	1	41	437	2026-04-25 00:12:39.019795	36.63019166666666	127.455655	33f722a5daecc55f	-96	1777075958
2424	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.05	34.73	3	250	751	2026-04-25 00:12:43.087655	36.63021833333333	127.45561000000001	33f722a5daecc55f	-99	1777075961
2425	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	26.42	26.23	1	0	400	2026-04-25 00:12:44.288203	36.63021833333333	127.45561000000001	33f722a5daecc55f	-102	1777075964
2426	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.39	28.84	1	45	446	2026-04-25 00:12:44.323843	36.63023	127.45558833333334	33f722a5daecc55f	-94	1777075962
2427	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.42	28.87	1	37	429	2026-04-25 00:12:46.321318	36.63023833333333	127.45558000000001	33f722a5daecc55f	-97	1777075964
2428	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.12	34.72	3	255	757	2026-04-25 00:12:50.481268	36.63025833333334	127.45554666666666	33f722a5daecc55f	-100	1777075969
2429	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	26.68	26.63	1	0	400	2026-04-25 00:12:57.554286	36.630295000000004	127.45548833333332	33f722a5daecc55f	-98	1777075976
2430	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.4	28.75	1	62	480	2026-04-25 00:12:58.326882	36.630311666666664	127.45547333333334	33f722a5daecc55f	-96	1777075976
2431	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.05	34.88	3	260	763	2026-04-25 00:13:01.116101	36.63032166666667	127.45545833333333	33f722a5daecc55f	-100	1777075979
2432	team 1	opensrc_team2	B8:27:EB:D3:40:06	23.12	36.35	2	89	530	2026-04-25 00:13:01.161903	36.63032166666667	127.45545833333333	33f722a5daecc55f	-100	1777075979
2433	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	26.1	26.36	1	0	400	2026-04-25 00:14:00.006024	36.63037666666666	127.45535666666667	33f722a5daecc55f	-98	1777076028
2434	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.39	34.41	3	232	731	2026-04-25 00:14:00.006247	36.63037666666666	127.45535666666667	33f722a5daecc55f	-91	1777076035
2435	team 1	opensrc_team2	B8:27:EB:D3:40:06	23.07	36.97	2	106	559	2026-04-25 00:14:00.045279	36.63037666666666	127.45535666666667	33f722a5daecc55f	-98	1777076015
2436	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.4	28.56	1	26	406	2026-04-25 00:14:00.052272	36.63037666666666	127.45535666666667	33f722a5daecc55f	-93	1777076035
2437	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.46	34.26	3	231	730	2026-04-25 00:14:01.179569	36.63037666666666	127.45535666666667	33f722a5daecc55f	-95	1777076039
2438	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.48	34.22	2	219	716	2026-04-25 00:14:01.913221	36.630385000000004	127.45533833333333	33f722a5daecc55f	-97	1777076041
2439	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.4	28.67	1	29	412	2026-04-25 00:14:03.123668	36.630385000000004	127.45533833333333	33f722a5daecc55f	-89	1777076043
2440	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.48	34.29	3	230	729	2026-04-25 00:14:03.901528	36.630390000000006	127.45532499999999	33f722a5daecc55f	-96	1777076043
2441	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.51	34.21	3	229	728	2026-04-25 00:14:05.907195	36.630401666666664	127.4553	33f722a5daecc55f	-97	1777076045
2442	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	25.46	26.93	1	0	400	2026-04-25 00:14:06.383593	36.63041	127.455285	33f722a5daecc55f	-100	1777076046
2443	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.38	28.62	1	16	400	2026-04-25 00:14:08.411034	36.63042333333333	127.45526	33f722a5daecc55f	-94	1777076047
2444	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	25.52	27.02	1	0	400	2026-04-25 00:14:10.377685	36.63043166666667	127.45524166666668	33f722a5daecc55f	-96	1777076050
2445	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.6	34.17	2	217	714	2026-04-25 00:14:13.906344	36.630445	127.45521833333332	33f722a5daecc55f	-97	1777076053
2446	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.39	28.67	1	10	400	2026-04-25 00:14:15.111300	36.63045833333333	127.4552	33f722a5daecc55f	-96	1777076055
2447	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.62	34.23	2	215	711	2026-04-25 00:14:15.906564	36.630465	127.45519	33f722a5daecc55f	-95	1777076055
2448	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.63	34.25	2	219	716	2026-04-25 00:14:19.206395	36.630475000000004	127.45516833333335	33f722a5daecc55f	-94	1777076057
2449	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.66	34.21	3	220	717	2026-04-25 00:14:19.938793	36.630485	127.45514999999999	33f722a5daecc55f	-96	1777076059
2450	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	25.19	27.34	1	0	400	2026-04-25 00:14:20.391457	36.630493333333334	127.45514	33f722a5daecc55f	-95	1777076060
2451	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.42	28.72	1	12	400	2026-04-25 00:14:20.451729	36.630493333333334	127.45514	33f722a5daecc55f	-95	1777076059
2452	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.63	34.4	3	236	736	2026-04-25 00:14:21.944145	36.6305	127.45512833333332	33f722a5daecc55f	-96	1777076061
2453	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	25.13	27.36	1	0	400	2026-04-25 00:14:23.681247	36.63051666666667	127.455105	33f722a5daecc55f	-98	1777076062
2454	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.67	34.38	3	228	726	2026-04-25 00:14:23.931275	36.63051666666667	127.455105	33f722a5daecc55f	-92	1777076063
2455	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.41	28.75	1	17	400	2026-04-25 00:14:24.416496	36.630520000000004	127.45509333333332	33f722a5daecc55f	-97	1777076063
2456	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	24.99	27.41	1	0	400	2026-04-25 00:14:25.656287	36.630520000000004	127.45509333333332	33f722a5daecc55f	-96	1777076064
2457	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.43	28.71	1	8	400	2026-04-25 00:14:26.458589	36.63052833333334	127.45507333333335	33f722a5daecc55f	-94	1777076065
2458	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.69	34.45	3	233	733	2026-04-25 00:14:27.221509	36.63052833333334	127.45507333333335	33f722a5daecc55f	-94	1777076065
2459	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.69	34.43	3	220	717	2026-04-25 00:14:27.938544	36.63053333333333	127.45506333333333	33f722a5daecc55f	-96	1777076067
2460	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.42	28.75	1	3	400	2026-04-25 00:14:29.161452	36.630541666666666	127.45505333333334	33f722a5daecc55f	-91	1777076069
2461	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.44	28.74	1	8	400	2026-04-25 00:14:31.169032	36.63055333333333	127.45502666666668	33f722a5daecc55f	-96	1777076071
2462	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.71	34.24	3	223	721	2026-04-25 00:14:31.968194	36.630559999999996	127.45501666666665	33f722a5daecc55f	-97	1777076071
2463	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.42	28.79	1	4	400	2026-04-25 00:14:33.131164	36.63056666666667	127.45500833333332	33f722a5daecc55f	-92	1777076073
2464	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	24.69	27.89	1	0	400	2026-04-25 00:14:34.371129	36.63058	127.45498666666666	33f722a5daecc55f	-96	1777076074
2465	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.43	28.79	1	3	400	2026-04-25 00:14:39.151428	36.63059666666666	127.45497666666667	33f722a5daecc55f	-96	1777076079
2466	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.44	28.8	1	0	400	2026-04-25 00:14:41.178388	36.63059666666666	127.45497666666667	33f722a5daecc55f	-93	1777076081
2467	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.46	28.82	1	3	400	2026-04-25 00:14:45.171329	36.63059666666666	127.45497666666667	33f722a5daecc55f	-94	1777076085
2468	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.45	28.89	1	0	400	2026-04-25 00:14:50.452153	36.63059666666666	127.45497666666667	33f722a5daecc55f	-91	1777076089
2469	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.47	28.87	1	0	400	2026-04-25 00:14:53.162017	36.63059666666666	127.45497666666667	33f722a5daecc55f	-95	1777076093
2470	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	24.1	28.58	1	0	400	2026-04-25 00:14:57.696528	36.63059666666666	127.45497666666667	33f722a5daecc55f	-96	1777076096
2471	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	24.13	28.66	1	0	400	2026-04-25 00:14:59.711082	36.63059666666666	127.45497666666667	33f722a5daecc55f	-95	1777076098
2472	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	24.07	28.71	1	0	400	2026-04-25 00:15:00.403370	36.63059666666666	127.45497666666667	33f722a5daecc55f	-97	1777076100
2473	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.46	28.83	1	0	400	2026-04-25 00:15:02.462115	36.63059666666666	127.45497666666667	33f722a5daecc55f	-96	1777076101
2474	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.53	34.45	2	197	690	2026-04-25 00:15:39.861041	36.630568333333336	127.455015	33f722a5daecc55f	-96	1777076125
2475	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.69	30.1	1	0	400	2026-04-25 00:15:39.864688	36.630568333333336	127.455015	33f722a5daecc55f	-93	1777076130
2476	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.5	28.7	1	0	400	2026-04-25 00:15:39.866602	36.630568333333336	127.455015	33f722a5daecc55f	-93	1777076137
2477	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.43	30.58	1	0	400	2026-04-25 00:15:39.868949	36.630568333333336	127.455015	33f722a5daecc55f	-86	1777076138
2478	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.5	30.81	1	0	400	2026-04-25 00:15:40.453675	36.630568333333336	127.455015	33f722a5daecc55f	-93	1777076140
2479	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.48	30.87	1	0	400	2026-04-25 00:15:42.593815	36.63055833333333	127.45503	33f722a5daecc55f	-95	1777076142
2480	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.46	28.71	1	0	400	2026-04-25 00:15:44.537889	36.63054833333333	127.45504333333335	33f722a5daecc55f	-97	1777076143
2481	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.45	28.71	1	0	400	2026-04-25 00:15:45.225888	36.63054833333333	127.45504333333335	33f722a5daecc55f	-91	1777076145
2482	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.36	30.95	1	0	400	2026-04-25 00:15:45.766081	36.630541666666666	127.45505666666668	33f722a5daecc55f	-89	1777076144
2483	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.62	34.08	2	202	695	2026-04-25 00:15:46.030951	36.630541666666666	127.45505666666668	33f722a5daecc55f	-98	1777076145
2484	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.31	31.06	1	0	400	2026-04-25 00:15:46.475799	36.630541666666666	127.45505666666668	33f722a5daecc55f	-94	1777076146
2485	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.46	28.72	1	0	400	2026-04-25 00:15:47.332360	36.630541666666666	127.45505666666668	33f722a5daecc55f	-99	1777076147
2486	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.65	34.17	2	209	704	2026-04-25 00:15:52.031363	36.63051666666667	127.45510666666665	33f722a5daecc55f	-99	1777076151
2487	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.4	31.33	1	0	400	2026-04-25 00:15:52.481063	36.63051666666667	127.45510666666665	33f722a5daecc55f	-90	1777076152
2488	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.45	31.48	1	0	400	2026-04-25 00:15:54.461699	36.63050833333333	127.45512	33f722a5daecc55f	-89	1777076154
2489	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.47	28.77	1	0	400	2026-04-25 00:15:54.501707	36.63050833333333	127.45512	33f722a5daecc55f	-90	1777076153
2490	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.46	28.76	1	0	400	2026-04-25 00:15:55.248792	36.63050833333333	127.45512	33f722a5daecc55f	-94	1777076155
2491	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.46	31.52	1	0	400	2026-04-25 00:15:56.486299	36.630491666666664	127.45514999999999	33f722a5daecc55f	-95	1777076156
2492	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.48	28.79	1	0	400	2026-04-25 00:15:57.251019	36.630491666666664	127.45514999999999	33f722a5daecc55f	-94	1777076157
2493	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.44	28.78	1	0	400	2026-04-25 00:16:00.521352	36.63046833333333	127.45518500000001	33f722a5daecc55f	-96	1777076159
2494	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.35	31.55	1	0	400	2026-04-25 00:16:01.756374	36.63046	127.45519333333336	33f722a5daecc55f	-94	1777076160
2495	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.29	31.73	1	0	400	2026-04-25 00:16:02.495986	36.630451666666666	127.45520499999999	33f722a5daecc55f	-94	1777076162
2496	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.69	34.05	2	205	699	2026-04-25 00:16:03.324665	36.63044333333333	127.45521666666667	33f722a5daecc55f	-96	1777076161
2497	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.46	28.8	1	0	400	2026-04-25 00:16:05.271020	36.63043666666667	127.45522833333334	33f722a5daecc55f	-96	1777076165
2498	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.23	31.83	1	0	400	2026-04-25 00:16:06.486194	36.63043166666667	127.45523999999999	33f722a5daecc55f	-96	1777076166
2499	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.67	33.99	2	207	702	2026-04-25 00:16:07.310899	36.63042	127.45526	33f722a5daecc55f	-100	1777076165
2500	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.49	28.76	1	0	400	2026-04-25 00:16:10.521050	36.630403333333334	127.45527833333333	33f722a5daecc55f	-85	1777076169
2501	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.49	28.8	1	0	400	2026-04-25 00:16:11.256294	36.630403333333334	127.45527833333333	33f722a5daecc55f	-91	1777076171
2502	team 1	opensrc_team3	88:A2:9E:9B:5E:6A	23.66	33.97	2	190	681	2026-04-25 00:16:11.321371	36.630388333333336	127.45529499999999	33f722a5daecc55f	-99	1777076170
2503	team 1	opensrc_team2	B8:27:EB:D3:40:06	20.3	39.82	2	90	533	2026-04-25 00:16:11.360804	36.630388333333336	127.45529499999999	33f722a5daecc55f	-94	1777076170
2504	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.49	28.81	1	0	400	2026-04-25 00:16:14.561243	36.63037	127.45532999999999	33f722a5daecc55f	-83	1777076173
2505	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.47	28.82	1	0	400	2026-04-25 00:16:15.281196	36.63037	127.45532999999999	33f722a5daecc55f	-82	1777076175
2506	team 1	opensrc_team2	B8:27:EB:D3:40:06	20.26	40.06	2	86	526	2026-04-25 00:16:16.096103	36.630363333333335	127.45534	33f722a5daecc55f	-93	1777076176
2507	team 1	opensrc_team4	D8:3A:DD:79:8F:80	25.52	28.8	1	0	400	2026-04-25 00:16:17.241189	36.630358333333334	127.45535166666666	33f722a5daecc55f	-85	1777076177
2508	team 1	opensrc_team5	D8:3A:DD:C1:88:BD	22.03	32.12	1	0	400	2026-04-25 00:16:18.501191	36.630343333333336	127.45537166666666	33f722a5daecc55f	-101	1777076178
